SchNumb,Subgroup,SY,Year,Number_Attending,Regular_Attendance_Rate,SchoolName_Mapped,District_Mapped,Level Mapped
20158,Native,2021-22,2022,,,sunset elementary,carlsbad,es
20158,White,2021-22,2022,,0.97,sunset elementary,carlsbad,es
20160,Asian,2021-22,2022,,,desert willow elementary,carlsbad,es
20160,Black,2021-22,2022,,,desert willow elementary,carlsbad,es
20160,EL,2021-22,2022,,0.96,desert willow elementary,carlsbad,es
20160,Hispanic,2021-22,2022,,0.91,desert willow elementary,carlsbad,es
20160,Native,2021-22,2022,,,desert willow elementary,carlsbad,es
20160,White,2021-22,2022,,0.93,desert willow elementary,carlsbad,es
20161,Asian,2021-22,2022,,,ocotillo elementary,carlsbad,es
20161,Black,2021-22,2022,,,ocotillo elementary,carlsbad,es
20161,EL,2021-22,2022,,0.9400000000000001,ocotillo elementary,carlsbad,es
20161,Hispanic,2021-22,2022,,0.93,ocotillo elementary,carlsbad,es
20161,Native,2021-22,2022,,,ocotillo elementary,carlsbad,es
20161,White,2021-22,2022,,0.98,ocotillo elementary,carlsbad,es
20163,Asian,2021-22,2022,,,cottonwood elementary,carlsbad,es
20163,Black,2021-22,2022,,,cottonwood elementary,carlsbad,es
20163,EL,2021-22,2022,,0.9,cottonwood elementary,carlsbad,es
20163,Hispanic,2021-22,2022,,0.87,cottonwood elementary,carlsbad,es
20163,Native,2021-22,2022,,,cottonwood elementary,carlsbad,es
20163,White,2021-22,2022,,0.86,cottonwood elementary,carlsbad,es
20164,Asian,2021-22,2022,,,carlsbad enrichment center,carlsbad,unknown level
20164,Black,2021-22,2022,,0.68,carlsbad enrichment center,carlsbad,unknown level
20164,EL,2021-22,2022,,0.64,carlsbad enrichment center,carlsbad,unknown level
20164,Hispanic,2021-22,2022,,0.52,carlsbad enrichment center,carlsbad,unknown level
20164,Native,2021-22,2022,,,carlsbad enrichment center,carlsbad,unknown level
20164,White,2021-22,2022,,0.51,carlsbad enrichment center,carlsbad,unknown level
21085,Asian,2021-22,2022,,,loving elementary,loving,es
21085,Black,2021-22,2022,,,loving elementary,loving,es
21085,EL,2021-22,2022,,,loving elementary,loving,es
21085,Hispanic,2021-22,2022,,0.9400000000000001,loving elementary,loving,es
21085,Native,2021-22,2022,,,loving elementary,loving,es
21085,White,2021-22,2022,,,loving elementary,loving,es
21086,Asian,2021-22,2022,,,loving high,loving,hs
21086,Black,2021-22,2022,,,loving high,loving,hs
21086,EL,2021-22,2022,,0.55,loving high,loving,hs
21086,Hispanic,2021-22,2022,,0.56,loving high,loving,hs
21086,Native,2021-22,2022,,,loving high,loving,hs
21086,White,2021-22,2022,,0.61,loving high,loving,hs
21088,Asian,2021-22,2022,,,loving middle,loving,ms
21088,Black,2021-22,2022,,,loving middle,loving,ms
21088,EL,2021-22,2022,,,loving middle,loving,ms
21088,Hispanic,2021-22,2022,,0.9,loving middle,loving,ms
21088,Native,2021-22,2022,,,loving middle,loving,ms
21088,White,2021-22,2022,,0.9,loving middle,loving,ms
22001,Asian,2021-22,2022,,,yeso elementary,artesia,es
22001,Black,2021-22,2022,,,yeso elementary,artesia,es
22001,EL,2021-22,2022,,0.85,yeso elementary,artesia,es
22001,Hispanic,2021-22,2022,,0.74,yeso elementary,artesia,es
22001,Native,2021-22,2022,,,yeso elementary,artesia,es
22001,White,2021-22,2022,,0.87,yeso elementary,artesia,es
22014,Asian,2021-22,2022,,,artesia high,artesia,hs
22014,Black,2021-22,2022,,,artesia high,artesia,hs
22014,EL,2021-22,2022,,,artesia high,artesia,hs
22014,Hispanic,2021-22,2022,,0.31,artesia high,artesia,hs
22014,Native,2021-22,2022,,,artesia high,artesia,hs
22014,White,2021-22,2022,,0.37,artesia high,artesia,hs
22032,Asian,2021-22,2022,,,central elementary,artesia,es
22032,Black,2021-22,2022,,,central elementary,artesia,es
22032,EL,2021-22,2022,,0.77,central elementary,artesia,es
22032,Hispanic,2021-22,2022,,0.68,central elementary,artesia,es
22032,Native,2021-22,2022,,,central elementary,artesia,es
22032,White,2021-22,2022,,0.89,central elementary,artesia,es
22054,Asian,2021-22,2022,,,grand heights early childhood,artesia,unknown level
22054,Black,2021-22,2022,,,grand heights early childhood,artesia,unknown level
22054,EL,2021-22,2022,,0.74,grand heights early childhood,artesia,unknown level
22054,Hispanic,2021-22,2022,,0.55,grand heights early childhood,artesia,unknown level
22054,Native,2021-22,2022,,,grand heights early childhood,artesia,unknown level
22054,White,2021-22,2022,,0.77,grand heights early childhood,artesia,unknown level
22056,Asian,2021-22,2022,,,hermosa elementary,artesia,es
22056,Black,2021-22,2022,,,hermosa elementary,artesia,es
22056,EL,2021-22,2022,,0.7000000000000001,hermosa elementary,artesia,es
22056,Hispanic,2021-22,2022,,0.66,hermosa elementary,artesia,es
22056,Native,2021-22,2022,,,hermosa elementary,artesia,es
22056,White,2021-22,2022,,0.84,hermosa elementary,artesia,es
22128,Asian,2021-22,2022,,,penasco elementary,artesia,es
22128,Black,2021-22,2022,,,penasco elementary,artesia,es
22128,EL,2021-22,2022,,,penasco elementary,artesia,es
22128,Hispanic,2021-22,2022,,,penasco elementary,artesia,es
22128,Native,2021-22,2022,,,penasco elementary,artesia,es
22128,White,2021-22,2022,,,penasco elementary,artesia,es
22139,Asian,2021-22,2022,,,roselawn elementary,artesia,es
22139,Black,2021-22,2022,,,roselawn elementary,artesia,es
22139,EL,2021-22,2022,,0.8300000000000001,roselawn elementary,artesia,es
22139,Hispanic,2021-22,2022,,0.64,roselawn elementary,artesia,es
22139,Native,2021-22,2022,,,roselawn elementary,artesia,es
22139,White,2021-22,2022,,0.66,roselawn elementary,artesia,es
22183,Asian,2021-22,2022,,,yucca elementary,artesia,es
22183,Black,2021-22,2022,,,yucca elementary,artesia,es
22183,EL,2021-22,2022,,0.8300000000000001,yucca elementary,artesia,es
22183,Hispanic,2021-22,2022,,0.71,yucca elementary,artesia,es
22183,Native,2021-22,2022,,0.79,yucca elementary,artesia,es
22183,White,2021-22,2022,,0.79,yucca elementary,artesia,es
22187,Asian,2021-22,2022,,,,,
22187,Black,2021-22,2022,,,,,
22187,EL,2021-22,2022,,,,,
22187,Hispanic,2021-22,2022,,0.48,,,
22187,Native,2021-22,2022,,,,,
22187,White,2021-22,2022,,0.63,,,
22189,Asian,2021-22,2022,,,artesia zia intermediate,artesia,unknown level
22189,Black,2021-22,2022,,,artesia zia intermediate,artesia,unknown level
22189,EL,2021-22,2022,,0.6000000000000001,artesia zia intermediate,artesia,unknown level
22189,Hispanic,2021-22,2022,,0.52,artesia zia intermediate,artesia,unknown level
22189,Native,2021-22,2022,,,artesia zia intermediate,artesia,unknown level
22189,White,2021-22,2022,,0.6000000000000001,artesia zia intermediate,artesia,unknown level
23012,Asian,2021-22,2022,,,,,
23012,Black,2021-22,2022,,,,,
23012,EL,2021-22,2022,,,,,
23012,Hispanic,2021-22,2022,,0.44,,,
23012,Native,2021-22,2022,,,,,
23012,White,2021-22,2022,,,,,
23034,Asian,2021-22,2022,,,cliff high,silver city,hs
23034,Black,2021-22,2022,,,cliff high,silver city,hs
23034,EL,2021-22,2022,,,cliff high,silver city,hs
23034,Hispanic,2021-22,2022,,0.67,cliff high,silver city,hs
23034,Native,2021-22,2022,,,cliff high,silver city,hs
23034,White,2021-22,2022,,0.71,cliff high,silver city,hs
23037,Asian,2021-22,2022,,,cliff elementary,silver city,es
23037,Black,2021-22,2022,,,cliff elementary,silver city,es
23037,EL,2021-22,2022,,,cliff elementary,silver city,es
23037,Hispanic,2021-22,2022,,0.48,cliff elementary,silver city,es
23037,Native,2021-22,2022,,,cliff elementary,silver city,es
23037,White,2021-22,2022,,0.71,cliff elementary,silver city,es
23115,Asian,2021-22,2022,,,jose barrios elementary,silver city,es
23115,Black,2021-22,2022,,,jose barrios elementary,silver city,es
23115,EL,2021-22,2022,,,jose barrios elementary,silver city,es
23115,Hispanic,2021-22,2022,,0.63,jose barrios elementary,silver city,es
23115,Native,2021-22,2022,,,jose barrios elementary,silver city,es
23115,White,2021-22,2022,,0.73,jose barrios elementary,silver city,es
23123,Asian,2021-22,2022,,,g.w.stout elementary,silver city,es
23123,Black,2021-22,2022,,,g.w.stout elementary,silver city,es
23123,EL,2021-22,2022,,,g.w.stout elementary,silver city,es
23123,Hispanic,2021-22,2022,,0.53,g.w.stout elementary,silver city,es
23123,Native,2021-22,2022,,,g.w.stout elementary,silver city,es
23123,White,2021-22,2022,,0.67,g.w.stout elementary,silver city,es
23145,Asian,2021-22,2022,,,la plata middle,silver city,ms
23145,Black,2021-22,2022,,,la plata middle,silver city,ms
23145,EL,2021-22,2022,,,la plata middle,silver city,ms
23145,Hispanic,2021-22,2022,,0.62,la plata middle,silver city,ms
23145,Native,2021-22,2022,,,la plata middle,silver city,ms
23145,White,2021-22,2022,,0.7000000000000001,la plata middle,silver city,ms
23152,Asian,2021-22,2022,,0.59,silver high,silver city,hs
23152,Black,2021-22,2022,,0.56,silver high,silver city,hs
23152,EL,2021-22,2022,,0.45,silver high,silver city,hs
23152,Hispanic,2021-22,2022,,0.56,silver high,silver city,hs
23152,Native,2021-22,2022,,0.6000000000000001,silver high,silver city,hs
23152,White,2021-22,2022,,0.58,silver high,silver city,hs
23155,Asian,2021-22,2022,,,sixth street elementary,silver city,es
23155,Black,2021-22,2022,,,sixth street elementary,silver city,es
23155,EL,2021-22,2022,,,sixth street elementary,silver city,es
23155,Hispanic,2021-22,2022,,0.31,sixth street elementary,silver city,es
23155,Native,2021-22,2022,,,sixth street elementary,silver city,es
23155,White,2021-22,2022,,0.49,sixth street elementary,silver city,es
23157,Asian,2021-22,2022,,,harrison schmitt elementary,silver city,es
23157,Black,2021-22,2022,,,harrison schmitt elementary,silver city,es
23157,EL,2021-22,2022,,,harrison schmitt elementary,silver city,es
23157,Hispanic,2021-22,2022,,0.53,harrison schmitt elementary,silver city,es
23157,Native,2021-22,2022,,,harrison schmitt elementary,silver city,es
23157,White,2021-22,2022,,0.64,harrison schmitt elementary,silver city,es
24023,Asian,2021-22,2022,,,bayard elementary,cobre consolidated,es
24023,Black,2021-22,2022,,,bayard elementary,cobre consolidated,es
24023,EL,2021-22,2022,,0.77,bayard elementary,cobre consolidated,es
24023,Hispanic,2021-22,2022,,0.56,bayard elementary,cobre consolidated,es
24023,Native,2021-22,2022,,,bayard elementary,cobre consolidated,es
24023,White,2021-22,2022,,0.55,bayard elementary,cobre consolidated,es
24033,Asian,2021-22,2022,,,central elementary,cobre consolidated,es
24033,Black,2021-22,2022,,,central elementary,cobre consolidated,es
24033,EL,2021-22,2022,,,central elementary,cobre consolidated,es
24033,Hispanic,2021-22,2022,,0.6900000000000001,central elementary,cobre consolidated,es
24033,Native,2021-22,2022,,,central elementary,cobre consolidated,es
24033,White,2021-22,2022,,,central elementary,cobre consolidated,es
24036,Asian,2021-22,2022,,,cobre high,cobre consolidated,hs
24036,Black,2021-22,2022,,,cobre high,cobre consolidated,hs
24036,EL,2021-22,2022,,0.79,cobre high,cobre consolidated,hs
24036,Hispanic,2021-22,2022,,0.73,cobre high,cobre consolidated,hs
24036,Native,2021-22,2022,,,cobre high,cobre consolidated,hs
24036,White,2021-22,2022,,,cobre high,cobre consolidated,hs
24059,Asian,2021-22,2022,,,hurley elementary,cobre consolidated,es
24059,Black,2021-22,2022,,,hurley elementary,cobre consolidated,es
24059,EL,2021-22,2022,,,hurley elementary,cobre consolidated,es
24059,Hispanic,2021-22,2022,,0.78,hurley elementary,cobre consolidated,es
24059,Native,2021-22,2022,,,hurley elementary,cobre consolidated,es
24059,White,2021-22,2022,,,hurley elementary,cobre consolidated,es
24132,Asian,2021-22,2022,,,snell middle,cobre consolidated,ms
24132,Black,2021-22,2022,,,snell middle,cobre consolidated,ms
24132,EL,2021-22,2022,,0.56,snell middle,cobre consolidated,ms
24132,Hispanic,2021-22,2022,,0.64,snell middle,cobre consolidated,ms
24132,Native,2021-22,2022,,,snell middle,cobre consolidated,ms
24132,White,2021-22,2022,,0.72,snell middle,cobre consolidated,ms
24143,Asian,2021-22,2022,,,san lorenzo elementary,cobre consolidated,es
24143,Black,2021-22,2022,,,san lorenzo elementary,cobre consolidated,es
24143,EL,2021-22,2022,,,san lorenzo elementary,cobre consolidated,es
24143,Hispanic,2021-22,2022,,0.8,san lorenzo elementary,cobre consolidated,es
24143,Native,2021-22,2022,,,san lorenzo elementary,cobre consolidated,es
24143,White,2021-22,2022,,0.85,san lorenzo elementary,cobre consolidated,es
25015,Asian,2021-22,2022,,,rita a. marquez elementary,santa rosa,es
25015,Black,2021-22,2022,,,rita a. marquez elementary,santa rosa,es
25015,EL,2021-22,2022,,,rita a. marquez elementary,santa rosa,es
25015,Hispanic,2021-22,2022,,0.79,rita a. marquez elementary,santa rosa,es
25015,Native,2021-22,2022,,,rita a. marquez elementary,santa rosa,es
25015,White,2021-22,2022,,,rita a. marquez elementary,santa rosa,es
25020,Asian,2021-22,2022,,,anton chico middle,santa rosa,ms
25020,Black,2021-22,2022,,,anton chico middle,santa rosa,ms
25020,EL,2021-22,2022,,,anton chico middle,santa rosa,ms
25020,Hispanic,2021-22,2022,,0.76,anton chico middle,santa rosa,ms
25020,Native,2021-22,2022,,,anton chico middle,santa rosa,ms
25020,White,2021-22,2022,,,anton chico middle,santa rosa,ms
25144,Asian,2021-22,2022,,,santa rosa elementary,santa rosa,es
25144,Black,2021-22,2022,,,santa rosa elementary,santa rosa,es
25144,EL,2021-22,2022,,,santa rosa elementary,santa rosa,es
25144,Hispanic,2021-22,2022,,0.62,santa rosa elementary,santa rosa,es
25144,Native,2021-22,2022,,,santa rosa elementary,santa rosa,es
25144,White,2021-22,2022,,,santa rosa elementary,santa rosa,es
25146,Asian,2021-22,2022,,,santa rosa high,santa rosa,hs
25146,Black,2021-22,2022,,,santa rosa high,santa rosa,hs
25146,EL,2021-22,2022,,,santa rosa high,santa rosa,hs
25146,Hispanic,2021-22,2022,,0.64,santa rosa high,santa rosa,hs
25146,Native,2021-22,2022,,,santa rosa high,santa rosa,hs
25146,White,2021-22,2022,,,santa rosa high,santa rosa,hs
25150,Asian,2021-22,2022,,,santa rosa middle,santa rosa,ms
25150,Black,2021-22,2022,,,santa rosa middle,santa rosa,ms
25150,EL,2021-22,2022,,,santa rosa middle,santa rosa,ms
25150,Hispanic,2021-22,2022,,0.71,santa rosa middle,santa rosa,ms
25150,Native,2021-22,2022,,,santa rosa middle,santa rosa,ms
25150,White,2021-22,2022,,,santa rosa middle,santa rosa,ms
26168,Asian,2021-22,2022,,,vaughn elementary,vaughn,es
26168,Black,2021-22,2022,,,vaughn elementary,vaughn,es
26168,EL,2021-22,2022,,,vaughn elementary,vaughn,es
26168,Hispanic,2021-22,2022,,0.86,vaughn elementary,vaughn,es
26168,Native,2021-22,2022,,,vaughn elementary,vaughn,es
26168,White,2021-22,2022,,,vaughn elementary,vaughn,es
26169,Asian,2021-22,2022,,,vaughn high,vaughn,hs
26169,Black,2021-22,2022,,,vaughn high,vaughn,hs
26169,EL,2021-22,2022,,,vaughn high,vaughn,hs
26169,Hispanic,2021-22,2022,,0.59,vaughn high,vaughn,hs
26169,Native,2021-22,2022,,,vaughn high,vaughn,hs
26169,White,2021-22,2022,,,vaughn high,vaughn,hs
27135,Asian,2021-22,2022,,,roy elementary,roy,es
27135,Black,2021-22,2022,,,roy elementary,roy,es
27135,EL,2021-22,2022,,,roy elementary,roy,es
27135,Hispanic,2021-22,2022,,0.88,roy elementary,roy,es
27135,Native,2021-22,2022,,,roy elementary,roy,es
27135,White,2021-22,2022,,,roy elementary,roy,es
27136,Asian,2021-22,2022,,,roy high,roy,hs
27136,Black,2021-22,2022,,,roy high,roy,hs
27136,EL,2021-22,2022,,,roy high,roy,hs
27136,Hispanic,2021-22,2022,,,roy high,roy,hs
27136,Native,2021-22,2022,,,roy high,roy,hs
27136,White,2021-22,2022,,,roy high,roy,hs
28100,Asian,2021-22,2022,,,mosquero elementary,mosquero,es
28100,Black,2021-22,2022,,,mosquero elementary,mosquero,es
28100,EL,2021-22,2022,,,mosquero elementary,mosquero,es
28100,Hispanic,2021-22,2022,,,mosquero elementary,mosquero,es
28100,Native,2021-22,2022,,,mosquero elementary,mosquero,es
28100,White,2021-22,2022,,0.79,mosquero elementary,mosquero,es
28101,Asian,2021-22,2022,,,mosquero high,mosquero,hs
28101,Black,2021-22,2022,,,mosquero high,mosquero,hs
28101,EL,2021-22,2022,,,mosquero high,mosquero,hs
28101,Hispanic,2021-22,2022,,0.89,mosquero high,mosquero,hs
28101,Native,2021-22,2022,,,mosquero high,mosquero,hs
28101,White,2021-22,2022,,0.8300000000000001,mosquero high,mosquero,hs
29034,Asian,2021-22,2022,,,,,
29034,Black,2021-22,2022,,,,,
29034,EL,2021-22,2022,,,,,
29034,Hispanic,2021-22,2022,,0.72,,,
29034,Native,2021-22,2022,,,,,
29034,White,2021-22,2022,,,,,
29060,Asian,2021-22,2022,,,dugan-tarango middle,lordsburg,ms
29060,Black,2021-22,2022,,,dugan-tarango middle,lordsburg,ms
29060,EL,2021-22,2022,,,dugan-tarango middle,lordsburg,ms
29060,Hispanic,2021-22,2022,,0.71,dugan-tarango middle,lordsburg,ms
29060,Native,2021-22,2022,,,dugan-tarango middle,lordsburg,ms
29060,White,2021-22,2022,,0.6900000000000001,dugan-tarango middle,lordsburg,ms
29082,Asian,2021-22,2022,,,lordsburg high,lordsburg,hs
29082,Black,2021-22,2022,,,lordsburg high,lordsburg,hs
29082,EL,2021-22,2022,,,lordsburg high,lordsburg,hs
29082,Hispanic,2021-22,2022,,0.72,lordsburg high,lordsburg,hs
29082,Native,2021-22,2022,,,lordsburg high,lordsburg,hs
29082,White,2021-22,2022,,0.63,lordsburg high,lordsburg,hs
29174,Asian,2021-22,2022,,,r.v.traylor elementary,lordsburg,es
29174,Black,2021-22,2022,,,r.v.traylor elementary,lordsburg,es
29174,EL,2021-22,2022,,,r.v.traylor elementary,lordsburg,es
29174,Hispanic,2021-22,2022,,0.53,r.v.traylor elementary,lordsburg,es
29174,Native,2021-22,2022,,,r.v.traylor elementary,lordsburg,es
29174,White,2021-22,2022,,0.5700000000000001,r.v.traylor elementary,lordsburg,es
30016,Asian,2021-22,2022,,,animas elementary,animas,es
30016,Black,2021-22,2022,,,animas elementary,animas,es
30016,EL,2021-22,2022,,,animas elementary,animas,es
30016,Hispanic,2021-22,2022,,0.48,animas elementary,animas,es
30016,Native,2021-22,2022,,,animas elementary,animas,es
30016,White,2021-22,2022,,0.6000000000000001,animas elementary,animas,es
30017,Asian,2021-22,2022,,,animas 7-12 school,animas,unknown level
30017,Black,2021-22,2022,,,animas 7-12 school,animas,unknown level
30017,EL,2021-22,2022,,,animas 7-12 school,animas,unknown level
30017,Hispanic,2021-22,2022,,,animas 7-12 school,animas,unknown level
30017,Native,2021-22,2022,,,animas 7-12 school,animas,unknown level
30017,White,2021-22,2022,,0.25,animas 7-12 school,animas,unknown level
30020,Asian,2021-22,2022,,,animas middle,animas,ms
30020,Black,2021-22,2022,,,animas middle,animas,ms
30020,EL,2021-22,2022,,,animas middle,animas,ms
30020,Hispanic,2021-22,2022,,,animas middle,animas,ms
30020,Native,2021-22,2022,,,animas middle,animas,ms
30020,White,2021-22,2022,,,animas middle,animas,ms
31001,Asian,2021-22,2022,,,,,
31001,Black,2021-22,2022,,,,,
31001,EL,2021-22,2022,,,,,
31001,Hispanic,2021-22,2022,,,,,
31001,Native,2021-22,2022,,,,,
31001,White,2021-22,2022,,,,,
31004,Asian,2021-22,2022,,,new hope alternative high,lovington,hs
31004,Black,2021-22,2022,,,new hope alternative high,lovington,hs
31004,EL,2021-22,2022,,0.65,new hope alternative high,lovington,hs
31004,Hispanic,2021-22,2022,,0.7000000000000001,new hope alternative high,lovington,hs
31004,Native,2021-22,2022,,,new hope alternative high,lovington,hs
